,year,name,project_title,category,fair_country,fair_state,fair_province,awards,project_abstract_link,won_awards,num_awards
10384,2021,"Fleishman, Reid (School: William A. Shine Great Neck South High School)",Creation of a Machine Learning App to Facilitate Pancreatic Cancer Prediction,Computational Biology and Bioinformatics,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21180,False,0
10385,2021,"Horowitz, Ethan (School: Manhasset High School)",CET-CNN: Modular Hierarchical Image Classification Using Conditional-Execution Tree CNNs,Robotics and Intelligent Machines,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21181,False,0
10386,2021,"Garcia - Baez, Alejandra (School: The San Juan Math, Science and Technology Center)",Safe Woman: Creation and Development of an Innovative Mobile Application for the Safety of Women,Systems Software,Puerto Rico,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21182,False,0
10387,2021,"Rennekamp, Joshua (School: Conestoga Valley Senior High School)",Using Bivalve Mollusks to Detect Water Contaminates ,Earth and Environmental Sciences,United States of America,PA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21183,False,0
10388,2021,"Withanage, Nethmi (School: Smithtown High School East)",The Analysis of the Use of Color in Pandemic Artwork Using Digital Quantifications ,Behavioral and Social Sciences,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21184,False,0
10389,2021,"LaPier, Ansel (School: Central Valley High School )",Engineering a Clinical Force Measuring Walker for Patients with Restricted Upper Extremity Weight Bearing,Biomedical Engineering,United States of America,WA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21185,False,0
10390,2021,"Sankari, Safiya (School: Eman Schools)",Comparing Outcomes of COVID-19 Positive Individuals with and without Chronic Kidney Disease using Python and CoRDaCo ,Computational Biology and Bioinformatics,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21186,False,0
10391,2021,"Sesetty, Anjan (School: Poolesville High School)",WAV: A Novel Subvocalization Interpretation Device,Biomedical Engineering,United States of America,MD,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21187,False,0
10392,2021,"Ojha, Rohan (School: Montgomery Blair High School)",Periodicity Felicity: Identification of Binary Black Hole Candidates through Robust Light Curve Analysis,Physics and Astronomy,United States of America,MD,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21188,False,0
10393,2021,"Rosner, Anna (School: Albemarle High School)",A Fall Detection and Prevention Shoe for the Elderly and Balance Impaired,Robotics and Intelligent Machines,United States of America,VA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21190,False,0
10394,2021,"Rosner, Samuel (School: Albemarle High School)",Analyzing Political Polarization Through Agent-Based Modeling,Behavioral and Social Sciences,United States of America,VA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21191,False,0
10395,2021,"Nimonkar, Chirayu (School: Mills E. Godwin High School)",The Effect of Rat Brain Phantom Construction on Mimicry of the True Brain Model,Biomedical Engineering,United States of America,VA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21192,False,0
10396,2021,"Konidala, Laasya (School: Mills E. Godwin High School)",A Novel Integrative WSI-Based Deep Learning Framework For Breast Cancer IMS Classification,Robotics and Intelligent Machines,United States of America,VA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21193,False,0
10397,2021,"Al-Ghailani , Sheyam  (School: Lubaba Bint Al-Harith)
                                        <br>
                                     AlMukhaiti , Laila (School: Lubaba Bint Al-Harith)",Employing Artificial Intelligence to Protect the Ras AL Hadd Turtle Reserve,Environmental Engineering,Oman,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21194,False,0
10398,2021,"Youssef , Maria (School: Azza Zidan Experimental School for Languages)",X Linked Retinitis Pigmentosa and Age-related Macular Treatment by Induced Pluripotent Stem Cells AMD / XLRP &gt;&gt; IPSC ,Biomedical and Health Sciences,Egypt,,"Delta , East &amp; Upper Egypt",[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21195,False,0
10399,2021,"Richards, George (School: Breck School)
                                        <br>
                                     Sweeney, William (School: Breck School)",A.L.M.E. Assistive Lifting Machine for Elders: Engineering a Solution to Fall-Recovery-Related Injuries in Seniors and Caregivers,Engineering Mechanics,United States of America,MN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21196,False,0
10400,2021,"Liang, Minnie (School: West Lafayette Junior/Senior High School)",Identification of Predictive Biomarkers Against Cancer with Sparse Neural Networks,Translational Medical Science,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21197,False,0
10401,2021,"Lee, Jaeyoung (School: Auburn High School)",Environmental Conservation: Calculation of Irregular Surface Area Utilizing the Monte Carlo Method and the Law of Large Numbers,Earth and Environmental Sciences,United States of America,AL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21198,False,0
10402,2021,"Sherman, Benjamin (School: George W. Hewlett High School)",Size Optimization of Gold Nanoparticles Functionalized on PEMFC Interfaces to Increase Power Efficiency,Energy: Sustainable Materials and Design,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21199,False,0
10403,2021,"Michaluk, Charlotte Lenore (School: Hopewell Valley Central High School)",Innovative Climate Change Emissions Reduction: The Cargo Ship Flettner Rotor Centrifugal Vortex Exhaust Scrubber,Environmental Engineering,United States of America,NJ,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21200,False,0
10404,2021,"Tyagi, Shruti (School: Middlesex County Academy for Allied Health and Biomedical Sciences)",Identification of Synovial Tissue Biomarkers in Late-Onset Rheumatoid Arthritis Patients,Biomedical and Health Sciences,United States of America,NJ,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21201,False,0
10405,2021,"Shteyman, Gary (School: Staten Island Technical High School)",Correlation Between Odor Composition and Neuron Response in the Olfactory Cortex of Mice,Cellular and Molecular Biology,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21202,False,0
10406,2021,"Nichols, Christian (School: Brockton High School)",Identifying Invertebrate Fossils in the Field Utilizing Machine Learning with a Novel 3D Augmentation Approach,Earth and Environmental Sciences,United States of America,MA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21203,False,0
10407,2021,"Du, Melissa (School: North Carolina School of Science and Mathematics)","A Versatile Population Dynamics Model of Bacterial Resistance, Tolerance, and Persistence",Computational Biology and Bioinformatics,United States of America,NC,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21204,False,0
10408,2021,"Rasquinha, Giselle (School: Syosset High School)",FD028: A Bifunctional HIV-1 Inactivator Acts Before Host Cell Entry,Microbiology,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21205,False,0
10409,2021,"Postiglione, Kathryn (School: Lynbrook Senior High School)","Analyzing the Photometry of Star Cluster Messier 39: Creation of Color Magnitude Diagram, Age Calculation, and Distance Measurement",Physics and Astronomy,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21206,False,0
10410,2021,"Weaver, Abigail (School: Marian High School)",An Observational Study of Mask Usage in St. Joseph and Elkhart Counties,Behavioral and Social Sciences,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21207,False,0
10411,2021,"Kokan, Aisha (School: University High School of Indiana)",Computational Design of Optimal Machine Learning Algorithm for Cancer Detection in Histopathologic &amp; PET Scans,Robotics and Intelligent Machines,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21208,False,0
10412,2021,"Bernhardt, Blake (School: Wing Public School)",The Credibility of Eyewitness Memories,Behavioral and Social Sciences,United States of America,ND,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21209,False,0
10413,2021,"Collins, McKenna (School: Albuquerque Institute for Math and Science)",Just Passing Through: Use of Hemispheric Sensing with Trajectory Prediction for Satellites to Mechanically Dodge Small Space Debris,Engineering Mechanics,United States of America,NM,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21210,False,0
10414,2021,"Ayyagari, Nitya (School: Amador Valley High School)",An Application to Monitor Freezing of Gait in Parkinson's Disease,Translational Medical Science,United States of America,CA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21211,False,0
10415,2021,"Kallberg, Harriet (School: Lugnetgymnasiet)
                                        <br>
                                     Norman, Kajsa (School: Lugnetgymnasiet)",What Underwater Sounds Does a Small Boat Make and Do the Dominant Frequencies in the Noise Coincide With Fish Calls?,Earth and Environmental Sciences,Sweden,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21212,False,0
10416,2021,"Tara, Paarth (School: North Carolina School of Science and Mathematics)",CoMET: A Novel Graph-based Machine Learning System for Predicting Topological Features of Dynamic Covert Networks with Applications in Counterterrorism,Robotics and Intelligent Machines,United States of America,NC,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21213,False,0
10417,2021,"Peco, Amela (School: Sjolins Gymnasium Sodermalm)","The Antimicrobial Effect of Beehive Products: The Effect of Honey, Propolis Extract and Royal Jelly on Gram-Positive and Gram-Negative Bacteria  ",Microbiology,Sweden,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21214,False,0
10418,2021,"Hively, Charlotte (School: Urbana High School)",SPIDER: Surface Probe Interplanetary Drill Exploring Regolith,Engineering Mechanics,United States of America,MD,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21215,False,0
10419,2021,"Strauss, Robert (School: Los Alamos High School)","Neuroromorphic Computing: Simulating the Brain's Visual Cortex for a Faster, More Effecient Computer",Robotics and Intelligent Machines,United States of America,NM,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21216,False,0
10420,2021,"Reuben, Jared (School: Hilton Head Preparatory School)
                                        <br>
                                     Sullivan, Jacquelyn (School: Hilton Head Preparatory School)",How Do Various Controlled Substances Affect Daphnia magna?,Biomedical and Health Sciences,United States of America,SC,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21217,False,0
10421,2021,"Suo, Wency (School: Boise High School)",Efficient Music Genre Classification with Deep Convolutional Neural Networks,Robotics and Intelligent Machines,United States of America,ID,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21218,False,0
10422,2021,"Vaserman, Ellie (School: Staten Island Technical High School)","Utilizing Hydrostatics to Describe the Paleoecology of Orthoceras, an Extinct Fossil Nautiloid",Animal Sciences,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21219,False,0
10423,2021,"Abdelkader, Farah (School: Maadi STEM School for Girls)
                                        <br>
                                      Gaballah, Alaa (School: Maadi STEM School for Girls)",Microbial Fuel Cells in Water,Energy: Sustainable Materials and Design,Egypt,,"Delta , East &amp; Upper Egypt",[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21220,False,0
10424,2021,"Al Handhali, Marwa (School: Al-Ghubra Basic Education School for Girls)
                                        <br>
                                     Al Handhali, Lamya (School: Al-Ghubra Basic Education School for Girls)
                                        <br>
                                     Al Handhali, Habiba (School: Al-Ghubra Basic Education School for Girls)",Herbal Nanoparticles (Plant Crystals) and Extract- A Safe Alternative to Combat Anopheles culicifacies and Aedes aegypti,Animal Sciences,Oman,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21221,False,0
10425,2021,"Elbehiry , Omar (School: Abo Bakr Elsdeek Secondary School)",Smart Electrical Device for Contamination Detection and Drinking Water Quality Monitoring,Environmental Engineering,Egypt,,"Alexandria, Egypt",[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21222,False,0
10426,2021,"Crisan, Mihai (School: Upper Arlington High School)",Computing at the Speed of Light: Development of a 2-bit Multi-modal Photonic Integrated Circuit (PIC) for Highly Computational Tasks,Embedded Systems,United States of America,OH,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21223,False,0
10427,2021,"Zajkowski, Jacob (School: Anthony Wayne High School )",Rhizofiltration Potential of Cyanocobalamin in Lactuca sativa var. Capitata to Increase B12 Concentration ,Plant Sciences,United States of America,OH,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21224,False,0
10428,2021,"Mazumdar, Arjun (School: Bronx High School of Science)",Demistifying 'Fake News': Evaluating Media-Borne Misinformation Through the Novel Application of AI Powered Sentiment Analysis,Behavioral and Social Sciences,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21225,False,0
10429,2021,"Sebastian, Lisa (School: Bethel High School)","Developing a New, Lightweight, Hands-Free Personal Safety System for Female Runners",Embedded Systems,United States of America,OH,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21226,False,0
10430,2021,"Han, Jonah (School: Independence High School)",Molecular Docking Analysis of Novel SARS-CoV-2 Inhibitors Based on Structural Homology,Computational Biology and Bioinformatics,United States of America,VA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21227,False,0
10431,2021,"Apostol, Jason (School: Palos Verdes Peninsula High School)",Refined Genome-wide Prediction of Transgenerational Epimutations and an Ensemble-based Solution to the Imbalanced Class Problem in Epigenetics ,Computational Biology and Bioinformatics,United States of America,CA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21228,False,0
10432,2021,"Fung, Kyla (School: Minnetonka High School)",Pathway to a Sustainable Future: Economic and Technical Feasibility of a Hydrothermal Carbonization (HTC) Processing Plant,Energy: Sustainable Materials and Design,United States of America,MN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21229,False,0
10433,2021,"Shon, David (School: Portsmouth Abbey School)",Utilizing Alloferon Peptide to Improve Growth Performance and Survival Rate of Mealworms (Tenebrio molitor) in Mass-Scale Insect Farming,Cellular and Molecular Biology,United States of America,RI,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21230,False,0
10434,2021,"Abujamil, Lana (School: Manarat Al-Madinah National School)",In-silico Prediction of Desoxyhavannahine as a Potential Novel Inhibitor of SARS-COV-2 with Minimal Side Effects,Computational Biology and Bioinformatics,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21231,False,0
10435,2021,"AlSinan, Jana (School: Dhahran Ahliyya School)",Novel Approach to Enhance Oil Recovery Using Superhydrophobic/Oleophilic Self-Cleaning PP/MWCNT/WO3 Material ,Materials Science,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21232,False,0
10436,2021,"AlHarbi, Norah (School: University Schools)",Efficient Visible Light Removal of Organic Pollutants in Water Using Novel Synthesis of g-C3N4-CdS Nanocomposite by Pulsed Laser Ablation in Liquid,Environmental Engineering,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21233,False,0
10437,2021,"Noh, Brayden (School: Auburn High School)",Supercapacitor Assisted Hybrid Electric Vehicle Powertrain and Power Selection Using Fuzzy Rule-Based Algorithm,Engineering Mechanics,United States of America,AL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21234,False,0
10438,2021,"Mahjouri, Naeim (School: Auburn High School)",Harvesting Energy from Everyday Movements by Developing a Two-Dimensional MXene-Based Triboelectric Nanogenerator,Energy: Sustainable Materials and Design,United States of America,AL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21235,False,0
10439,2021,"Cao, Amanda (School: New Rochelle High School)",Gender Bias in Online Patient Healthcare Reviews,Behavioral and Social Sciences,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21236,False,0
10440,2021,"Balachandran, Isabelle (School: New Rochelle High School)",An Ensemble Method for Ranking Cancers to Target KIF19,Biomedical and Health Sciences,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21237,False,0
10441,2021,"Bennet, Eva (School: Hopkinton High School)",Development of an Innovative Alternative Model for Teratogenicity Testing: Effect of Hypervitaminosis A in Regenerating Planaria,Translational Medical Science,United States of America,MA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21238,False,0
10442,2021,"McMorris, Natalia (School: New Rochelle High School)",The Impact of Covid-19 on PTSD,Behavioral and Social Sciences,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21239,False,0
10443,2021,"Schwartz, Tessa (School: Byram Hills High School)",The Effects of Scaling on Muscle Force Production in Biological Machines,Biomedical Engineering,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21240,False,0
10444,2021,"Bayer, Caroline (School: Dobbs Ferry High School)",The Impact of Anthropogenic Effects on North American River Otter (Lontra canadensis) Behavior at Latrine Sites ,Animal Sciences,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21241,False,0
10445,2021,"Chu, Michael (School: Syosset High School)",CoronaXNet: Using Convolutional Neural Networks to Automate the Detection COVID-19 from Chest X-Ray Images,Computational Biology and Bioinformatics,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21242,False,0
10446,2021,"AlHarbi, Juman (School: Mother of Believers Aisha, May Allah be Pleased with the Talented )",A Study of the Effect of Alcoholic and Aqueous Extract of Salvia officinalis on the Disease of the Plant Fungus Fusarium,Plant Sciences,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21244,False,0
10447,2021,"AlSaif, Hussain (School: Rowad Alkhaleej International School)",Increasing the Power Efficiency for Communication Between IoT Devices Using Source and Channel Coding,Embedded Systems,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21245,False,0
10448,2021,"Ryan, Ashton (School: Rochester High School)",Zooplankton Studies in Lentic Ecosystems: Phase V - Cyclomorphosis,Earth and Environmental Sciences,United States of America,IL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21246,False,0
10449,2021,"AlEssa, Sultanah (School: AlBassam Schools)",Study of Ultraviolet Light on Graphene Oxide/Nitrocellulose Films for Surface Protection,Physics and Astronomy,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21247,False,0
10450,2021,"Moulder, Summer (School: Pleasant Grove High School)",Testing the Use of Phage Andhra at Five pH Levels to Treat Skin Infections Caused by Three Strains of the Bacteria Staphylococcus epidermidis and Identifying Strains with the CRISPR-Cas9 System,Translational Medical Science,United States of America,UT,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21248,False,0
10451,2021,"AlDahmash, Dana (School: AlBassam Schools)",A Novel Hard/Soft Spinel Ferrite Nanocomposite as Potential Electrode Material for a Supercapacitor,Materials Science,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21249,False,0
10452,2021,"Alasiri, Raghad (School: The Third High School in Abha)",Diagnosis of COVID-19 Using Deep Learning and Data Augmentation from Chest CT-Scan Images,Robotics and Intelligent Machines,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21250,False,0
10453,2021,"Al-Qahtani , Tala (School: KFUPM Schools)",Novel Perovskite-based Photo-rechargeable Supercapacitor,Energy: Sustainable Materials and Design,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21251,False,0
10454,2021,"AlHamashi, Layan (School: The First Secondary School in Hail)",Green Chemistry for Plastic Waste Circulations and Its Application,Environmental Engineering,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21252,False,0
10455,2021,"Bodepudi, Asritha (School: Lexington High School)
                                        <br>
                                     Meel, Vidushi (School: Lexington High School)",Melatect: A Machine Learning Approach for Identifying Malignant Melanoma in Skin Growths,Systems Software,United States of America,MA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21253,False,0
10456,2021,"AlAhmadi, Shatha (School: The 24th Secondary School at Madinah-marrat)",Effective Use of Krypton and Argon Pumping Model KAP in Controlling Temperature in Plant Greenhouse,Plant Sciences,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21254,False,0
10457,2021,"Sun, Tienlan (School: Eric Hamber Secondary School)",TeleAEye: Low-Cost Automated Eye Disease Diagnosis Using a Novel Smartphone Fundus Camera With AI,Translational Medical Science,Canada,,Ontario,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21255,False,0
10458,2021,"Minnick, Brian (School: Academies of Loudoun)",A Self-Replicating 3D Printer,Engineering Mechanics,United States of America,VA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21256,False,0
10459,2021,"Shepherd, Jesse (School: Spanish Fork High School)",Comparison of Same-Hen Yolk and Serum Antibody Levels Using the Elisa Test Following Vaccination with Typical Vaccines Used in Commercial Laying Hens,Animal Sciences,United States of America,UT,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21257,False,0
10460,2021,"Azmi, Mazyar (School: Horace Mann School)",Attention Span Experiment:  Do Racing Games Have Effects on Attentional Control?,Behavioral and Social Sciences,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21258,False,0
10461,2021,"Schweitzer, Christopher  (School: DeKalb High School)",Testing the Effectiveness of Wind-Resistant Construction Designs in Residential Settings,Engineering Mechanics,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21259,False,0
10462,2021,"Alauddin, Foyez (School: Trinity School)",Quadratization of ODEs: Monomial vs. Non-Monomial ,Mathematics,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21260,False,0
10463,2021,"Naikar, Nithin (School: Olentangy Liberty High School)","HealthDrone: An Autonomous, Offline Medical UAV For Advanced Biometric Collection and Analysis Using Deep Learning",Robotics and Intelligent Machines,United States of America,OH,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21261,False,0
10464,2021,"Uddin, Hassam (School: Niles North High School)",Automated Tracking of the Muscle Tendon Junction Using Modern Deep Learning ,Robotics and Intelligent Machines,United States of America,IL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21262,False,0
10465,2021,"Teal, Keegan (School: Barrington High School)",Using 3D Printing to Engineer a Microcentrifuge for Open-Source Research,Biomedical Engineering,United States of America,IL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21263,False,0
10466,2021,"Kratcha, Emma (School: Hankinson Public School)",Soil Farms: A New Approach to Cropland Restoration,Earth and Environmental Sciences,United States of America,ND,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21264,False,0
10467,2021,"Lughmani, Haroon (School: Sylvania Northview High School)",The Effect of Deferoxamine and Ferrostatin-1 Treatments on Total ROS in HK-2 Cells,Biomedical and Health Sciences,United States of America,OH,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21265,False,0
10468,2021,"Lu, Conan (School: Redmond High School)",ComposeGAN: A Conditional GAN Approach to Symbolic Music Style Transfer,Robotics and Intelligent Machines,United States of America,WA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21267,False,0
10469,2021,"Buhlke, Ella (School: Central City High School)",Cross-species Transmission of Drosophila melanogaster Nora Virus in Other Drosophila Species and Effect on Geotaxis,Microbiology,United States of America,NE,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21268,False,0
10470,2021,"Roth, Ashley (School: Lynbrook Senior High School)",Aquatic Habitat Nitrate Levels on Long Island: The Effect of High Nitrate Levels on Anuran Species Abundance,Earth and Environmental Sciences,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21269,False,0
10471,2021,"Mackel, Sarah (School: International School of Luxembourg)",Sulfur Dioxide Quantification: Improvements to the Classical Ripper Titration Using Colorimetric Analysis,Chemistry,Luxembourg,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21270,False,0
10472,2021,"Poysungnoen, Koravit (School: Triam Udom Suksa)",Meta-analyses to Identify Master Regulatory Elements with Potential to Induce a Pre-implantation State in Human Endometrial Cells in vitro,Computational Biology and Bioinformatics,Thailand,,Pathum Thani,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21271,False,0
10473,2021,"AlShangiti, Abdullah (School: Riyadh School for Boys and Girls)",Cost-effective Green Hydrogen Production: Single-step Synthesis of Nickel Cobaltite Nanostructures Electrode,Energy: Sustainable Materials and Design,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21272,False,0
10474,2021,"Ashour, Hussam (School: Dar Althikr Private School)",Stained Barriers Influence on InGaAsN Quantum Well Laser Diodes,Physics and Astronomy,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21273,False,0
10475,2021,"Niyazi, Arwa (School: University Schools)",Fabrication of Self-charging Supercapacitor Using LASER-assisted Self-synthesized Carbon Quantum Dots,Materials Science,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21274,False,0
10476,2021,"Ekback, Clara (School: Berzeliusskolan)",Robinson-Schensted Correspondence and Standard Young Tableaux,Mathematics,Sweden,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21275,False,0
10477,2021,"AL Rogaiti, Dana  (School: AL Bassam-IGCSE)",Graphene Cyclodextrin Nanosheets as a Potential Corrosion Inhibitor for Oil and Gas Pipelines,Chemistry,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21276,False,0
10478,2021,"Manlongat, Sharlene Faye (School: Niles North High School)",Math Model on the Effect of Deforestation and Anthropization on the Transmission Rates of Bat-Related Diseases,Earth and Environmental Sciences,United States of America,IL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21277,False,0
10479,2021,"Abdelrazek, Mohamed (School: Obour STEM School)","COD Decrement, Water Forever",Environmental Engineering,Egypt,,"Delta , East &amp; Upper Egypt",[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21278,False,0
10480,2021,"Draz, Abd Elrahman (School: Future International Schools Sadat City Branch)",Hard Mission Robot,Robotics and Intelligent Machines,Egypt,,"Alexandria, Egypt",[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21279,False,0
10481,2021,"Kesin, Alexander (School: George W. Hewlett High School)",Evaluating the Effects of Perinatal Fluoxetine in Mice in Response to Fear Stimuli,Behavioral and Social Sciences,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21280,False,0
10482,2021,"Chawla, Kunal (School: West Lafayette Junior/Senior High School)",Mechanical Properties of Crayfish Claws: Getting Inspiration from Nature,Materials Science,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21281,False,0
10483,2021,"Park, Hannah (School: Tenafly High School)",Immunohistochemical Analysis Suggests a Role for Tmem131 in Thymic Epithelial Cell Differentiation,Cellular and Molecular Biology,United States of America,NJ,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21282,False,0
10484,2021,"Yun, Jaden (School: Phillips Exeter Academy)",A Highly Selective and Sensitive Novel Biosensor Capable of Quantifying and Monitoring a Clotting Factor Elevated in Severe COVID-19 Cases,Biochemistry,United States of America,NH,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21283,False,0
10485,2021,"Narayan, Rithika (School: Elwood John Glenn High School)",Harnessing Deep Learning to Assess Coral Reef Health Through Crowd-sourced Efforts,Earth and Environmental Sciences,United States of America,NY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21284,False,0
